108	5331	889	3159	5		N	0	\N	5db1a1e1b902de7d20f371c686c8d112	/illumina/upload/services/120427_SN940_0176_BC0U75ACXX_VBilt/SampleSheet.csv	\N
109	5332	889	3159	6		N	0	\N	5db1a1e1b902de7d20f371c686c8d112	/illumina/upload/services/120427_SN940_0176_BC0U75ACXX_VBilt/SampleSheet.csv	\N
110	5055	839	2249	1			0	NA	ad6d7c5a8a0e62d6f6268c5502e2baf9	/illumina/upload/services/120420_SN907_0176_BC0RL5ACXX_Vanderbilt/SampleSheet.csv	\N
111	6051	886	2249	3	NA		0	NA	c6dc780352291ffa402c7325a8a91c95	/illumina/upload/services/120427_SN1015_0107_BC0TW1ACXX_Vbilt/SampleSheet.csv	\N
112	6052	886	2249	4	NA		0	NA	c6dc780352291ffa402c7325a8a91c95	/illumina/upload/services/120427_SN1015_0107_BC0TW1ACXX_Vbilt/SampleSheet.csv	\N
113	5057	839	3158	3			0	NA	ad6d7c5a8a0e62d6f6268c5502e2baf9	/illumina/upload/services/120420_SN907_0176_BC0RL5ACXX_Vanderbilt/SampleSheet.csv	\N
114	6055	886	3158	7	NA		0	NA	c6dc780352291ffa402c7325a8a91c95	/illumina/upload/services/120427_SN1015_0107_BC0TW1ACXX_Vbilt/SampleSheet.csv	\N
115	6056	886	3158	8	NA		0	NA	c6dc780352291ffa402c7325a8a91c95	/illumina/upload/services/120427_SN1015_0107_BC0TW1ACXX_Vbilt/SampleSheet.csv	\N
116	5060	839	2252	6			0	NA	ad6d7c5a8a0e62d6f6268c5502e2baf9	/illumina/upload/services/120420_SN907_0176_BC0RL5ACXX_Vanderbilt/SampleSheet.csv	\N
117	5056	839	2253	2			0	NA	ad6d7c5a8a0e62d6f6268c5502e2baf9	/illumina/upload/services/120420_SN907_0176_BC0RL5ACXX_Vanderbilt/SampleSheet.csv	\N
118	6053	886	2253	5	NA		0	NA	c6dc780352291ffa402c7325a8a91c95	/illumina/upload/services/120427_SN1015_0107_BC0TW1ACXX_Vbilt/SampleSheet.csv	\N
119	6054	886	2253	6	NA		0	NA	c6dc780352291ffa402c7325a8a91c95	/illumina/upload/services/120427_SN1015_0107_BC0TW1ACXX_Vbilt/SampleSheet.csv	\N
120	5059	839	2251	5			0	NA	ad6d7c5a8a0e62d6f6268c5502e2baf9	/illumina/upload/services/120420_SN907_0176_BC0RL5ACXX_Vanderbilt/SampleSheet.csv	\N
121	5421	905	2251	7		N	0	\N	700fa5a1e6fe62d48faae41c79383ab7	/illumina/upload/services/120501_SN941_0154_AC0UN3ACXX_STFD/SampleSheet.csv	\N
122	5422	905	2251	8		N	0	\N	700fa5a1e6fe62d48faae41c79383ab7	/illumina/upload/services/120501_SN941_0154_AC0UN3ACXX_STFD/SampleSheet.csv	\N
123	5058	839	2248	4			0	NA	ad6d7c5a8a0e62d6f6268c5502e2baf9	/illumina/upload/services/120420_SN907_0176_BC0RL5ACXX_Vanderbilt/SampleSheet.csv	\N
124	5329	889	2248	3		N	0	\N	5db1a1e1b902de7d20f371c686c8d112	/illumina/upload/services/120427_SN940_0176_BC0U75ACXX_VBilt/SampleSheet.csv	\N
125	5330	889	2248	4		N	0	\N	5db1a1e1b902de7d20f371c686c8d112	/illumina/upload/services/120427_SN940_0176_BC0U75ACXX_VBilt/SampleSheet.csv	\N
126	7109	1031	3240	4	HumanNCBI37_XY	N	0	\N	b4bb963f4890ce61be8ac191583fb90a	/illumina/upload/services/120514_SN943_0136_BD11NUACXX_Cornell/SampleSheet.csv	\N
127	5416	905	2211	2		N	0	\N	700fa5a1e6fe62d48faae41c79383ab7	/illumina/upload/services/120501_SN941_0154_AC0UN3ACXX_STFD/SampleSheet.csv	\N
128	6577	1061	2211	2	NCBI37	N	0	\N	99a23d34c4e1eff2dd4a46587aea3b72	/illumina/upload/services/120517_SN1111_0106_BD13ACACXX_ArcReesSTFDJHU/SampleSheet.csv	\N
129	7110	1031	3242	5	HumanNCBI37_XY	N	0	\N	b4bb963f4890ce61be8ac191583fb90a	/illumina/upload/services/120514_SN943_0136_BD11NUACXX_Cornell/SampleSheet.csv	\N
130	6169	963	3191	1	NA		0	NA	dfd7d17bced5a3a646eff9ad18a212fe	/illumina/upload/services/120509_SN920_0188_BD1283ACXX_Cornell/SampleSheet.csv	\N
131	6170	963	3191	2	NA		0	NA	dfd7d17bced5a3a646eff9ad18a212fe	/illumina/upload/services/120509_SN920_0188_BD1283ACXX_Cornell/SampleSheet.csv	\N
132	6184	954	3191	8	NA		0	NA	df388d8d88e8e0add97de6fdaded4b12	/illumina/upload/services/120507_SN940_0178_AD126TACXX_Cornell/SampleSheet.csv	\N
133	6253	1027	3225	5	NA		0	NA	c3a8311170bdea2a7dc1f5f484f07511	/illumina/upload/services/120514_SN943_0135_AD1266ACXX_Cornell/SampleSheet.csv	\N
134	7108	1031	3238	3	HumanNCBI37_XY	N	0	\N	b4bb963f4890ce61be8ac191583fb90a	/illumina/upload/services/120514_SN943_0136_BD11NUACXX_Cornell/SampleSheet.csv	\N
135	6254	1027	3226	6	NA		0	NA	c3a8311170bdea2a7dc1f5f484f07511	/illumina/upload/services/120514_SN943_0135_AD1266ACXX_Cornell/SampleSheet.csv	\N
136	6201	1029	3227	1	NA		0	NA	95e2a618dbdaa23c8c165bb2b8ed3120	/illumina/upload/services/120514_SN1015_0112_AC0V79ACXX_Cornell/SampleSheet.csv	\N
137	6202	1029	3227	2	NA		0	NA	95e2a618dbdaa23c8c165bb2b8ed3120	/illumina/upload/services/120514_SN1015_0112_AC0V79ACXX_Cornell/SampleSheet.csv	\N
138	6255	1027	3227	7	NA		0	NA	c3a8311170bdea2a7dc1f5f484f07511	/illumina/upload/services/120514_SN943_0135_AD1266ACXX_Cornell/SampleSheet.csv	\N
139	6307	1013	3247	3	NA		0	NA	c0ba0455d6a54f6186efe3c5c7aa7409	/illumina/upload/services/120512_SN900_0152_AD1268ACXX_CHUMJHU/SampleSheet.csv	\N
140	6308	1013	3247	4	NA		0	NA	c0ba0455d6a54f6186efe3c5c7aa7409	/illumina/upload/services/120512_SN900_0152_AD1268ACXX_CHUMJHU/SampleSheet.csv	\N
141	7113	1031	3247	8	HumanNCBI37_XX	N	0	\N	b4bb963f4890ce61be8ac191583fb90a	/illumina/upload/services/120514_SN943_0136_BD11NUACXX_Cornell/SampleSheet.csv	\N
