2090	393	140	2		N	0	\N	8dcacdae238e5d649da3d0e91f91053a	/isilon/RUO/Runs/111211_SN940_0127_BC0C8RACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
2091	393	140	3		N	0	\N	8dcacdae238e5d649da3d0e91f91053a	/isilon/RUO/Runs/111211_SN940_0127_BC0C8RACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1842	328	142	6		N	0	\N	09786f1129a419a592bda0b08e8fa1b7	/isilon/RUO/Runs/111130_SN901_0134_BC09F0ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1843	328	142	7		N	0	\N	09786f1129a419a592bda0b08e8fa1b7	/isilon/RUO/Runs/111130_SN901_0134_BC09F0ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1844	328	142	8		N	0	\N	09786f1129a419a592bda0b08e8fa1b7	/isilon/RUO/Runs/111130_SN901_0134_BC09F0ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1104	6	145	5		N	0	\N	eddb6a92433ac82438182f310dbe660b	/isilon/RUO/Runs/111101_SN1015_0052_AC09LAACXX_Genentech28694/SampleSheet.csv	2012-10-22 21:31:11
1128	59	145	5		N	0	\N	c2250c7bae3b026013890b948f474595	/isilon/RUO/Runs/111027_SN645_0135_AD0EWNACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1172	173	145	1		N	0	\N	a09abf7bc8ac67314c36580066246bcd	/isilon/RUO/Runs/111101_SN1015_0053_BD0F67ACXX_Genentech28694/SampleSheet.csv	2012-10-22 21:31:11
1105	6	148	6		N	0	\N	eddb6a92433ac82438182f310dbe660b	/isilon/RUO/Runs/111101_SN1015_0052_AC09LAACXX_Genentech28694/SampleSheet.csv	2012-10-22 21:31:11
1129	59	148	6		N	0	\N	c2250c7bae3b026013890b948f474595	/isilon/RUO/Runs/111027_SN645_0135_AD0EWNACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1173	173	148	2		N	0	\N	a09abf7bc8ac67314c36580066246bcd	/isilon/RUO/Runs/111101_SN1015_0053_BD0F67ACXX_Genentech28694/SampleSheet.csv	2012-10-22 21:31:11
1106	6	152	7		N	0	\N	eddb6a92433ac82438182f310dbe660b	/isilon/RUO/Runs/111101_SN1015_0052_AC09LAACXX_Genentech28694/SampleSheet.csv	2012-10-22 21:31:11
1130	59	152	7		N	0	\N	c2250c7bae3b026013890b948f474595	/isilon/RUO/Runs/111027_SN645_0135_AD0EWNACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1174	173	152	3		N	0	\N	a09abf7bc8ac67314c36580066246bcd	/isilon/RUO/Runs/111101_SN1015_0053_BD0F67ACXX_Genentech28694/SampleSheet.csv	2012-10-22 21:31:11
1107	6	153	8		N	0	\N	eddb6a92433ac82438182f310dbe660b	/isilon/RUO/Runs/111101_SN1015_0052_AC09LAACXX_Genentech28694/SampleSheet.csv	2012-10-22 21:31:11
1131	59	153	8		N	0	\N	c2250c7bae3b026013890b948f474595	/isilon/RUO/Runs/111027_SN645_0135_AD0EWNACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1175	173	153	4		N	0	\N	a09abf7bc8ac67314c36580066246bcd	/isilon/RUO/Runs/111101_SN1015_0053_BD0F67ACXX_Genentech28694/SampleSheet.csv	2012-10-22 21:31:11
